,Year,Banking Crisis ,Systemic Crisis,exch_usd,Domestic Debt,Sovereign External debt2,GDP_Weighted_default,Independence,Currency Crises,Inflation Crises
941,74.0,0.0,0.0,-0.23089277311355622,0.0,0.0,0.0,1,0,0.0
942,75.0,0.0,0.0,-0.23095517514445527,0.0,0.0,0.0,1,0,0.0
943,76.0,0.0,0.0,-0.230283153273235,0.0,0.0,0.0,1,0,0.0
944,77.0,0.0,0.0,-0.23021835116422446,0.0,0.0,0.0,1,0,0.0
945,78.0,0.0,0.0,-0.23036835604619327,0.0,0.0,0.0,1,0,0.0
946,79.0,0.0,0.0,-0.23043075807709232,0.0,0.0,0.0,1,0,0.0
947,80.0,1.0,1.0,-0.23013314839126622,0.0,0.0,0.0,1,0,0.0
948,81.0,0.0,0.0,-0.230283153273235,0.0,0.0,0.0,1,0,0.0
949,82.0,0.0,0.0,-0.2305159608500506,0.0,0.0,0.0,1,0,0.0
950,83.0,0.0,0.0,-0.23043075807709232,0.0,0.0,0.0,1,0,0.0
951,84.0,0.0,0.0,-0.230283153273235,0.0,0.0,0.0,1,0,0.0
952,85.0,0.0,0.0,-0.23055796221700187,0.0,0.0,0.0,1,0,0.0
953,86.0,0.0,0.0,-0.2302615525702315,0.0,0.0,0.0,1,0,0.0
954,87.0,0.0,0.0,-0.23038875671014106,0.0,0.0,0.0,1,0,0.0
955,88.0,0.0,0.0,-0.2307259676848069,0.0,0.0,0.0,1,0,0.0
956,89.0,0.0,0.0,-0.23038875671014106,0.0,0.0,0.0,1,0,0.0
957,90.0,0.0,0.0,-0.23032515464018627,0.0,0.0,0.0,1,0,0.0
958,91.0,0.0,0.0,-0.23038875671014106,0.0,0.0,0.0,1,0,0.0
959,92.0,0.0,0.0,-0.23078836971570596,0.0,0.0,0.0,1,0,0.0
960,93.0,0.0,0.0,-0.23066236561485215,0.0,0.0,0.0,1,0,0.0
961,94.0,0.0,0.0,-0.23066236561485215,0.0,0.0,0.0,1,0,0.0
962,95.0,0.0,0.0,-0.23036835604619327,0.0,0.0,0.0,1,0,0.0
963,96.0,0.0,0.0,-0.2305783628809496,0.0,0.0,0.0,1,0,0.0
964,97.0,0.0,0.0,-0.2305159608500506,0.0,0.0,0.0,1,0,0.0
965,98.0,0.0,0.0,-0.23019795050027672,0.0,0.0,0.0,1,0,0.0
966,99.0,0.0,0.0,-0.23030355393718277,0.0,0.0,0.0,1,0,0.0
967,100.0,0.0,0.0,-0.23039955706164278,0.0,0.0,0.0,1,0,0.0
968,101.0,1.0,0.0,-0.23059636346678586,0.0,0.0,0.0,1,0,0.0
969,102.0,0.0,0.0,-0.23055076198266733,0.0,0.0,0.0,1,0,0.0
970,103.0,0.0,0.0,-0.2302231513204475,0.0,0.0,0.0,1,0,0.0
971,104.0,0.0,0.0,-0.23066356565390791,0.0,0.0,0.0,1,0,0.0
972,105.0,0.0,0.0,-0.23059876354489736,0.0,0.0,0.0,1,0,0.0
973,106.0,0.0,0.0,-0.23022435135950325,0.0,0.0,0.0,1,0,0.0
974,107.0,0.0,0.0,-0.23036955608524906,0.0,0.0,0.0,1,0,0.0
975,108.0,0.0,0.0,-0.23044515854576134,0.0,0.0,0.0,1,0,0.0
976,109.0,0.0,0.0,-0.23055316206077886,0.0,0.0,0.0,1,0,0.0
977,110.0,0.0,0.0,-0.23038155647580652,0.0,0.0,0.0,1,0,0.0
978,111.0,0.0,0.0,-0.23043435819425956,0.0,0.0,0.0,1,0,0.0
979,112.0,0.0,0.0,-0.2303971569835313,0.0,0.0,0.0,1,0,0.0
980,113.0,0.0,0.0,-0.2302807531951235,0.0,0.0,0.0,1,0,0.0
981,114.0,0.0,0.0,-0.22706464852571237,0.0,0.0,0.0,1,0,0.0
982,115.0,0.0,0.0,-0.219007586305404,0.0,0.0,0.0,1,0,1.0
983,116.0,0.0,0.0,-0.21247697376401026,0.0,0.0,0.0,1,0,1.0
984,117.0,0.0,0.0,-0.2123521697022122,0.0,0.0,0.0,1,0,0.0
985,118.0,0.0,0.0,-0.18038912945229968,0.0,0.0,0.0,1,1,0.0
986,119.0,0.0,0.0,0.2906358002421873,0.0,0.0,0.0,1,1,1.0
987,120.0,0.0,0.0,0.5951301101311324,0.0,0.0,0.0,1,1,1.0
988,121.0,0.0,0.0,2.0015002810101157,0.0,0.0,0.0,1,1,1.0
989,122.0,0.0,0.0,5.719384481036508,1.0,0.0,0.0,1,1,1.0
990,123.0,0.0,0.0,5.719384481036508,1.0,0.0,0.0,1,1,1.0
991,124.0,0.0,0.0,-0.2303899567491968,0.0,0.0,0.0,1,1,0.0
992,125.0,0.0,0.0,-0.23040315717881008,0.0,0.0,0.0,1,0,0.0
993,126.0,0.0,0.0,-0.23038035643675078,0.0,0.0,0.0,1,0,0.0
994,127.0,0.0,0.0,-0.23057956292000537,0.0,0.0,0.0,1,0,0.0
995,128.0,0.0,0.0,-0.23045715893631885,0.0,0.0,0.0,1,0,0.0
996,129.0,1.0,1.0,-0.2306899665131344,0.0,0.0,0.0,1,0,0.0
997,130.0,1.0,1.0,-0.23047395948309932,0.0,0.0,0.0,1,0,0.0
998,131.0,1.0,1.0,-0.2300047442123009,0.0,0.0,0.0,1,0,0.0
999,132.0,1.0,1.0,-0.23036835604619327,0.0,1.0,8.68,1,0,0.0
1000,133.0,0.0,0.0,-0.2486593513339412,0.0,1.0,8.68,1,0,0.0
1001,134.0,0.0,0.0,-0.25114463221840033,0.0,1.0,8.68,1,0,0.0
1002,135.0,0.0,0.0,-0.2511482323355676,0.0,1.0,8.68,1,0,0.0
1003,136.0,0.0,0.0,-0.2513162378033727,0.0,1.0,8.68,1,0,0.0
1004,137.0,0.0,0.0,-0.25108103014844557,0.0,1.0,8.68,1,0,0.0
1005,138.0,0.0,0.0,-0.25112423155445257,0.0,1.0,8.68,1,0,0.0
1006,139.0,0.0,0.0,-0.25090462440725025,0.0,1.0,8.68,1,0,0.0
1007,140.0,0.0,0.0,-0.2508974241729158,0.0,1.0,8.68,1,0,0.0
1008,141.0,0.0,0.0,-0.25086142300124326,0.0,1.0,8.68,1,0,0.0
1009,142.0,0.0,0.0,-0.2508998242510273,0.0,1.0,8.68,1,0,0.0
1010,143.0,0.0,0.0,-0.25096582639909354,0.0,1.0,8.68,1,0,0.0
1011,144.0,0.0,0.0,-0.25096582639909354,0.0,1.0,8.68,1,0,0.0
1012,145.0,0.0,0.0,-0.16080689214056426,0.0,1.0,8.68,1,1,0.0
1013,146.0,0.0,0.0,-0.16080689214056426,0.0,1.0,8.68,1,0,0.0
1014,147.0,0.0,0.0,-0.16080689214056426,0.0,1.0,8.68,1,0,0.0
1015,148.0,0.0,0.0,-0.2408494971591175,1.0,1.0,8.68,1,2,0.0
1016,149.0,0.0,0.0,-0.2408494971591175,0.0,1.0,8.68,1,0,0.0
1017,150.0,0.0,0.0,-0.23040915737408882,0.0,1.0,8.68,1,1,0.0
1018,151.0,0.0,0.0,-0.23040915737408882,0.0,1.0,8.68,1,0,0.0
1019,152.0,0.0,0.0,-0.23040915737408882,0.0,1.0,8.68,1,0,0.0
1020,153.0,0.0,0.0,-0.23040915737408882,0.0,1.0,8.68,1,0,0.0
1021,154.0,0.0,0.0,-0.2306491651852389,0.0,0.0,0.0,1,0,0.0
1022,155.0,0.0,0.0,-0.23040915737408882,0.0,0.0,0.0,1,0,0.0
1023,156.0,0.0,0.0,-0.23040915737408882,0.0,0.0,0.0,1,0,0.0
1024,157.0,0.0,0.0,-0.23038875671014106,0.0,0.0,0.0,1,0,0.0
1025,158.0,0.0,0.0,-0.23067916616163262,0.0,0.0,0.0,1,0,0.0
1026,159.0,0.0,0.0,-0.2307691690908139,0.0,0.0,0.0,1,0,0.0
1027,160.0,0.0,0.0,-0.23075716870025642,0.0,0.0,0.0,1,0,0.0
1028,161.0,0.0,0.0,-0.2328512368525409,0.0,0.0,0.0,1,0,0.0
1029,162.0,0.0,0.0,-0.23283323626670463,0.0,0.0,0.0,1,0,0.0
1030,163.0,0.0,0.0,-0.23310684517141575,0.0,0.0,0.0,1,0,0.0
1031,164.0,0.0,0.0,-0.23308524446841225,0.0,0.0,0.0,1,0,0.0
1032,165.0,0.0,0.0,-0.2327420332984676,0.0,0.0,0.0,1,0,0.0
1033,166.0,0.0,0.0,-0.233081644351245,0.0,0.0,0.0,1,0,0.0
1034,167.0,0.0,0.0,-0.23282123587614717,0.0,0.0,0.0,1,0,0.0
1035,168.0,0.0,0.0,-0.2328152356808684,0.0,0.0,0.0,1,0,0.0
1036,169.0,0.0,0.0,-0.2365305565974717,0.0,0.0,0.0,1,0,0.0
1037,170.0,0.0,0.0,-0.23703337296183113,0.0,0.0,0.0,1,0,0.0
1038,171.0,0.0,0.0,-0.24158152098312527,0.0,0.0,0.0,1,0,0.0
1039,172.0,0.0,0.0,-0.24238794722858953,0.0,0.0,0.0,1,0,0.0
1040,173.0,0.0,0.0,-0.2483509412966134,0.0,0.0,0.0,1,0,0.0
1041,174.0,0.0,0.0,-0.25189465662824434,0.0,0.0,0.0,1,0,0.0
1042,175.0,0.0,0.0,-0.24937097449400122,0.0,0.0,0.0,1,0,0.0
1043,176.0,0.0,0.0,-0.2524874759217851,0.0,0.0,0.0,1,0,0.0
1044,177.0,1.0,0.0,-0.2556363784040742,0.0,0.0,0.0,1,0,0.0
1045,178.0,1.0,0.0,-0.25897008690094886,0.0,0.0,0.0,1,0,0.0
1046,179.0,1.0,0.0,-0.26009812361335427,0.0,0.0,0.0,1,0,0.0
1047,180.0,0.0,0.0,-0.25712802695037196,0.0,0.0,0.0,1,0,0.0
1048,181.0,0.0,0.0,-0.2539539236479121,0.0,0.0,0.0,1,0,0.0
1049,182.0,0.0,0.0,-0.2522738689698615,0.0,0.0,0.0,1,0,0.0
1050,183.0,0.0,0.0,-0.24810973344640752,0.0,0.0,0.0,1,0,0.0
1051,184.0,0.0,0.0,-0.2429495655066807,0.0,0.0,0.0,1,1,0.0
1052,185.0,0.0,0.0,-0.25144584202139375,0.0,0.0,0.0,1,0,0.0
1053,186.0,0.0,0.0,-0.25772804647824715,0.0,0.0,0.0,1,0,0.0
1054,187.0,0.0,0.0,-0.26197978485277096,0.0,0.0,0.0,1,0,0.0
1055,188.0,0.0,0.0,-0.2595845068974931,0.0,0.0,0.0,1,0,0.0
1056,189.0,0.0,0.0,-0.2605301376734244,0.0,0.0,0.0,1,0,0.0
1057,190.0,0.0,0.0,-0.2629242155896465,0.0,0.0,0.0,1,0,0.0
1058,191.0,0.0,0.0,-0.2626182056304302,0.0,0.0,0.0,1,0,0.0
1059,192.0,0.0,0.0,-0.26136416481717095,0.0,0.0,0.0,1,0,0.0
1060,193.0,0.0,0.0,-0.2599721195125005,0.0,0.0,0.0,1,0,0.0
1061,194.0,0.0,0.0,-0.262210192351475,0.0,0.0,0.0,1,0,0.0
1062,195.0,0.0,0.0,-0.26363463871065074,0.0,0.0,0.0,1,0,0.0
1063,196.0,0.0,0.0,-0.2623169958274368,0.0,0.0,0.0,1,0,0.0
1064,197.0,0.0,0.0,-0.2592328954541582,0.0,0.0,0.0,1,1,0.0
1065,198.0,0.0,0.0,-0.2608229472030275,0.0,0.0,0.0,1,0,0.0
1066,199.0,0.0,0.0,-0.26886535618912416,0.0,0.0,0.0,1,1,0.0
1067,200.0,0.0,0.0,-0.26791408567100233,0.0,0.0,0.0,1,0,0.0
1068,201.0,0.0,0.0,-0.2671941058314533,0.0,0.0,0.0,1,0,0.0
1069,202.0,0.0,0.0,-0.2693676866662081,0.0,0.0,0.0,1,0,0.0
1070,203.0,0.0,0.0,-0.2713093008371392,0.0,0.0,0.0,1,0,0.0
1071,204.0,0.0,0.0,-0.2720005851339281,0.0,0.0,0.0,1,0,0.0
1072,205.0,0.0,0.0,-0.2706383890036423,0.0,0.0,0.0,1,1,0.0
1073,206.0,0.0,0.0,-0.2716988838526573,0.0,0.0,0.0,1,0,0.0
1074,207.0,0.0,1.0,-0.2726589122747369,0.0,0.0,0.0,1,0,0.0
1075,208.0,1.0,1.0,-0.2721879691192825,0.0,0.0,0.0,1,0,0.0
1076,209.0,1.0,1.0,-0.27248066405081117,0.0,0.0,0.0,1,0,0.0
1077,210.0,1.0,1.0,-0.27182981391265476,0.0,0.0,0.0,1,0,0.0
1078,211.0,0.0,0.0,-0.27153620883122276,0.0,0.0,0.0,1,0,0.0
1079,212.0,0.0,0.0,-0.27171545850270357,0.0,0.0,0.0,1,0,0.0
1080,213.0,0.0,0.0,-0.27210918756586816,0.0,0.0,0.0,1,0,0.0
1081,214.0,0.0,0.0,-0.2709266114397609,0.0,0.0,0.0,1,0,0.0
1082,101.0,0.0,0.0,-0.24605046642673983,0.0,0.0,0.0,1,0,0.0
1083,102.0,0.0,0.0,-0.2463336756438969,0.0,0.0,0.0,1,0,0.0
1084,103.0,0.0,0.0,-0.24549484834392735,0.0,0.0,0.0,1,0,0.0
1085,104.0,0.0,0.0,-0.2394934530261195,0.0,0.0,0.0,1,0,0.0
1086,105.0,0.0,0.0,-0.2352333143782055,0.0,0.0,0.0,1,0,0.0
1087,106.0,0.0,0.0,-0.22897271062435554,0.0,0.0,0.0,1,0,0.0
1088,107.0,0.0,0.0,-0.22845429375227136,0.0,0.0,0.0,1,0,0.0
1089,108.0,0.0,0.0,-0.22706704860382387,0.0,0.0,0.0,1,0,0.0
1090,109.0,0.0,0.0,-0.22520338795024344,0.0,0.0,0.0,1,0,0.0
1091,110.0,0.0,0.0,-0.223940946863594,0.0,0.0,0.0,1,0,0.0
1092,111.0,0.0,0.0,-0.22409095174556282,0.0,0.0,0.0,1,0,0.0
1093,112.0,0.0,0.0,-0.22376694120051022,0.0,0.0,0.0,1,0,0.0
1094,113.0,0.0,0.0,-0.22393854678548253,0.0,0.0,0.0,1,0,0.0
1095,114.0,0.0,0.0,-0.21583108292483266,0.0,0.0,0.0,1,0,0.0
1096,119.0,0.0,0.0,-0.20413070213126602,0.0,0.0,0.0,1,1,0.0
1097,120.0,0.0,0.0,-0.12207563161621938,0.0,0.0,0.0,1,1,0.0
1098,121.0,0.0,0.0,0.009053836044685076,0.0,0.0,0.0,1,1,1.0
1099,122.0,0.0,0.0,0.6919048597040138,0.0,0.0,0.0,1,0,1.0
1100,123.0,0.0,0.0,0.3523886100120483,0.0,0.0,0.0,1,0,1.0
1101,124.0,0.0,0.0,0.38073233246981764,0.0,0.0,0.0,1,1,0.0
1102,125.0,0.0,0.0,0.6503907086093836,0.0,0.0,0.0,1,0,0.0
1103,126.0,0.0,0.0,0.6683612934692462,0.0,0.0,0.0,1,0,0.0
1104,127.0,0.0,0.0,0.6218813807619209,0.0,0.0,0.0,1,0,0.0
1105,128.0,0.0,0.0,0.6477242218275062,0.0,0.0,0.0,1,0,0.0
1106,129.0,0.0,0.0,0.6427932613474278,0.0,0.0,0.0,1,0,0.0
1107,130.0,0.0,0.0,0.6462901751558844,0.0,0.0,0.0,1,0,0.0
1108,131.0,1.0,1.0,0.6509691274342553,0.0,0.0,0.0,1,1,0.0
1109,132.0,1.0,1.0,1.9341000874438932,1.0,1.0,0.32,1,0,0.0
1110,133.0,0.0,0.0,1.0742469031785444,1.0,1.0,0.32,1,0,0.0
1111,134.0,0.0,0.0,0.9992312617645299,1.0,1.0,0.32,1,0,0.0
1112,135.0,0.0,0.0,0.9981392262237969,1.0,1.0,0.32,1,0,0.0
1113,136.0,0.0,0.0,1.0565775281216754,1.0,1.0,0.32,1,0,0.0
1114,137.0,0.0,0.0,1.0297050535462562,1.0,1.0,0.32,1,0,0.0
1115,138.0,0.0,0.0,1.1212680335000134,1.0,1.0,0.32,1,0,0.0
1116,139.0,0.0,0.0,1.395923372267724,1.0,1.0,0.32,1,1,0.0
1117,140.0,0.0,0.0,1.5368763596390014,1.0,1.0,0.32,1,0,0.0
1118,141.0,0.0,0.0,5.719384481036508,1.0,1.0,0.32,1,1,1.0
1119,142.0,0.0,0.0,5.719384481036508,1.0,1.0,0.32,1,1,1.0
1120,143.0,0.0,0.0,5.719384481036508,1.0,1.0,0.32,1,2,1.0
1121,144.0,0.0,0.0,1.5192477859100277,1.0,1.0,0.32,1,1,1.0
1122,145.0,0.0,0.0,1.3992438803349856,1.0,1.0,0.32,1,0,1.0
1123,146.0,0.0,0.0,5.719384481036508,1.0,1.0,0.32,1,1,1.0
1124,147.0,0.0,0.0,5.719384481036508,1.0,1.0,0.32,1,0,1.0
1125,148.0,0.0,0.0,5.719384481036508,1.0,1.0,0.32,1,1,1.0
1126,149.0,0.0,0.0,5.719384481036508,1.0,1.0,0.32,1,0,0.0
1127,150.0,0.0,0.0,5.719384481036508,1.0,1.0,0.32,1,0,0.0
1128,151.0,0.0,0.0,5.719384481036508,1.0,1.0,0.32,1,0,0.0
1129,152.0,0.0,0.0,5.719384481036508,1.0,1.0,0.32,1,0,0.0
1130,153.0,0.0,0.0,5.719384481036508,1.0,1.0,0.32,1,0,1.0
1131,154.0,0.0,0.0,0.07920091900952031,1.0,1.0,0.32,1,2,0.0
1132,155.0,0.0,0.0,0.07920091900952031,1.0,1.0,0.32,1,0,0.0
1133,156.0,0.0,0.0,0.07920091900952031,0.0,1.0,0.32,1,0,0.0
1134,157.0,0.0,0.0,0.07920091900952031,0.0,1.0,0.32,1,0,0.0
1135,158.0,0.0,0.0,0.07920091900952031,0.0,1.0,0.32,1,0,0.0
1136,159.0,0.0,0.0,0.07920091900952031,0.0,1.0,0.32,1,0,0.0
1137,160.0,0.0,0.0,0.07920091900952031,0.0,1.0,0.32,1,0,0.0
1138,161.0,0.0,0.0,0.07920091900952031,0.0,1.0,0.32,1,0,0.0
1139,162.0,0.0,0.0,0.07920091900952031,0.0,1.0,0.32,1,0,0.0
1140,163.0,0.0,0.0,0.07920091900952031,0.0,1.0,0.32,1,0,0.0
1141,164.0,0.0,0.0,0.07920091900952031,0.0,1.0,0.32,1,0,0.0
1142,165.0,0.0,0.0,0.07920091900952031,0.0,0.0,0.0,1,0,0.0
1143,166.0,0.0,0.0,0.07920091900952031,0.0,0.0,0.0,1,0,0.0
1144,167.0,0.0,0.0,0.07920091900952031,0.0,0.0,0.0,1,0,0.0
1145,168.0,0.0,0.0,0.07920091900952031,0.0,0.0,0.0,1,0,0.0
1146,169.0,0.0,0.0,0.07920091900952031,0.0,0.0,0.0,1,0,0.0
1147,170.0,0.0,0.0,0.07920091900952031,0.0,0.0,0.0,1,0,0.0
1148,171.0,0.0,0.0,0.07920091900952031,0.0,0.0,0.0,1,0,0.0
1149,172.0,0.0,0.0,0.07920091900952031,0.0,0.0,0.0,1,0,0.0
1150,173.0,0.0,0.0,0.07920091900952031,0.0,0.0,0.0,1,0,0.0
1151,174.0,0.0,0.0,0.07920091900952031,0.0,0.0,0.0,1,0,0.0
1152,175.0,0.0,0.0,0.07920091900952031,0.0,0.0,0.0,1,0,0.0
1153,176.0,0.0,0.0,0.1872044340270584,0.0,0.0,0.0,1,1,0.0
1154,177.0,0.0,0.0,0.19680474647306173,0.0,0.0,0.0,1,0,0.0
1155,178.0,0.0,0.0,0.15126326430733325,0.0,0.0,0.0,1,0,0.0
1156,179.0,0.0,0.0,0.17860015399732787,0.0,0.0,0.0,1,0,0.0
1157,180.0,0.0,0.0,0.2776273768778527,0.0,0.0,0.0,1,1,0.0
1158,181.0,0.0,0.0,0.4107717101133622,0.0,0.0,0.0,1,0,0.0
1159,182.0,0.0,0.0,0.5660567639274668,0.0,0.0,0.0,1,0,0.0
1160,183.0,0.0,0.0,0.9032677385933358,0.0,0.0,0.0,1,1,0.0
1161,184.0,0.0,0.0,1.2609993811125366,0.0,0.0,0.0,1,0,0.0
1162,185.0,0.0,0.0,1.4923669110612183,0.0,0.0,0.0,1,1,0.0
1163,186.0,0.0,0.0,1.38436339604368,0.0,0.0,0.0,1,1,1.0
1164,187.0,0.0,0.0,1.2303383832381134,0.0,0.0,0.0,1,0,0.0
1165,188.0,0.0,0.0,1.4964470438507698,0.0,0.0,0.0,1,0,0.0
1166,189.0,0.0,0.0,1.6127308283529858,0.0,0.0,0.0,1,0,0.0
1167,190.0,0.0,0.0,1.6107507639109977,0.0,0.0,0.0,1,1,1.0
1168,191.0,1.0,0.0,1.8226176592037349,0.0,0.0,0.0,1,0,0.0
1169,192.0,1.0,0.0,2.2942330081136513,0.0,0.0,0.0,1,0,0.0
1170,193.0,1.0,0.0,2.7099265370255976,0.0,0.0,0.0,1,0,0.0
1171,194.0,1.0,0.0,2.600482975141159,0.0,0.0,0.0,1,0,0.0
1172,195.0,1.0,0.0,2.563761780035196,0.0,0.0,0.0,1,0,0.0
1173,196.0,0.0,0.0,2.6835256777990883,0.0,0.0,0.0,1,0,0.0
1174,197.0,0.0,0.0,3.110619577740664,0.0,0.0,0.0,1,0,0.0
1175,198.0,0.0,0.0,3.110139562118363,0.0,0.0,0.0,1,0,0.0
1176,199.0,0.0,0.0,-0.26886535618912416,0.0,0.0,0.0,1,1,0.0
1177,200.0,0.0,0.0,-0.26791408567100233,0.0,0.0,0.0,1,1,0.0
1178,201.0,0.0,0.0,-0.2671941058314533,0.0,0.0,0.0,1,1,0.0
1179,202.0,0.0,0.0,-0.2693676866662081,0.0,0.0,0.0,1,0,0.0
1180,203.0,0.0,0.0,-0.2713093008371392,0.0,0.0,0.0,1,0,0.0
1181,204.0,0.0,0.0,-0.2720005851339281,0.0,0.0,0.0,1,0,0.0
1182,205.0,0.0,0.0,-0.2706383890036423,0.0,0.0,0.0,1,1,0.0
1183,206.0,0.0,0.0,-0.2716988838526573,0.0,0.0,0.0,1,0,0.0
1184,207.0,0.0,0.0,-0.2726589122747369,0.0,0.0,0.0,1,0,0.0
1185,208.0,1.0,1.0,-0.2721879691192825,0.0,0.0,0.0,1,0,0.0
1186,209.0,1.0,1.0,-0.27248066405081117,0.0,0.0,0.0,1,0,0.0
1187,210.0,1.0,1.0,-0.27182981391265476,0.0,0.0,0.0,1,0,0.0
1188,211.0,1.0,1.0,-0.27153620883122276,0.0,0.0,0.0,1,0,0.0
1189,212.0,1.0,1.0,-0.27171545850270357,1.0,1.0,0.32,1,0,0.0
1190,213.0,1.0,1.0,-0.27210918756586816,0.0,1.0,0.0,1,0,0.0
1191,214.0,1.0,1.0,-0.2709266114397609,0.0,0.0,0.0,1,0,0.0
1192,124.0,0.0,0.0,5.719384481036508,0.0,0.0,0.0,1,1,1.0
1193,125.0,0.0,0.0,-0.21244457270950498,0.0,0.0,0.0,1,1,0.0
1194,126.0,0.0,0.0,-0.212492574271735,0.0,0.0,0.0,1,0,0.0
1195,127.0,0.0,0.0,-0.21214816306273462,0.0,0.0,0.0,1,0,0.0
1196,128.0,0.0,0.0,-0.2119165555249748,0.0,0.0,0.0,1,0,0.0
1197,129.0,0.0,0.0,-0.21226816696830966,0.0,0.0,0.0,1,1,0.0
1198,130.0,0.0,0.0,-0.2122165652889124,0.0,0.0,0.0,1,0,0.0
1199,131.0,1.0,1.0,-0.21207256060222232,0.0,0.0,0.0,1,0,0.0
1200,132.0,1.0,1.0,-0.2119477565404243,0.0,1.0,0.6,1,1,0.0
1201,133.0,0.0,0.0,-0.23746538702190126,0.0,1.0,0.6,1,1,0.0
1202,134.0,0.0,0.0,-0.24026747821707853,0.0,1.0,0.6,1,0,0.0
1203,135.0,0.0,0.0,-0.24029387907630503,0.0,1.0,0.6,1,0,0.0
1204,136.0,0.0,0.0,-0.22013442297875369,0.0,1.0,0.6,1,0,0.0
1205,137.0,0.0,0.0,-0.22031202875900474,0.0,1.0,0.6,1,0,0.0
1206,138.0,0.0,0.0,-0.2197156093482968,0.0,0.0,0.0,1,0,0.0
1207,139.0,0.0,0.0,-0.2126257786069233,0.0,0.0,0.0,1,0,0.0
1208,140.0,0.0,0.0,-0.22011042219763868,0.0,0.0,0.0,1,0,0.0
1209,141.0,0.0,0.0,-0.23928944638664193,0.0,1.0,0.6,1,0,0.0
1210,147.0,0.0,0.0,-0.1399262125705069,0.0,1.0,0.6,1,0,0.0
1211,148.0,0.0,0.0,-0.1399262125705069,0.0,1.0,0.6,1,0,0.0
1212,149.0,0.0,0.0,-0.1399262125705069,0.0,1.0,0.6,1,0,1.0
1213,150.0,0.0,0.0,-0.1399262125705069,0.0,1.0,0.6,1,0,0.0
1214,151.0,0.0,0.0,-0.1399262125705069,0.0,1.0,0.6,1,0,1.0
1215,152.0,0.0,0.0,-0.1399262125705069,0.0,1.0,0.6,1,0,1.0
1216,153.0,0.0,0.0,-0.1399262125705069,0.0,1.0,0.6,1,0,0.0
1217,154.0,0.0,0.0,-0.1399262125705069,0.0,1.0,0.6,1,0,0.0
1218,155.0,0.0,0.0,-0.1399262125705069,0.0,1.0,0.6,1,0,0.0
1219,156.0,0.0,0.0,-0.1399262125705069,0.0,1.0,0.6,1,0,0.0
1220,157.0,0.0,0.0,0.0009583725745927454,0.0,1.0,0.6,1,1,0.0
1221,158.0,0.0,0.0,0.0009583725745927454,0.0,1.0,0.6,1,0,0.0
1222,159.0,0.0,0.0,0.0009583725745927454,0.0,1.0,0.6,1,0,0.0
1223,160.0,0.0,0.0,0.0009583725745927454,0.0,1.0,0.6,1,0,0.0
1224,161.0,0.0,0.0,0.0009583725745927454,0.0,1.0,0.6,1,0,0.0
1225,162.0,0.0,0.0,0.0009583725745927454,0.0,1.0,0.6,1,0,0.0
1226,163.0,0.0,0.0,0.0009583725745927454,0.0,1.0,0.6,1,0,0.0
1227,164.0,0.0,0.0,0.0009583725745927454,0.0,1.0,0.6,1,0,0.0
1228,165.0,0.0,0.0,0.0009583725745927454,0.0,1.0,0.6,1,0,0.0
1229,166.0,0.0,0.0,0.0009583725745927454,0.0,1.0,0.6,1,0,0.0
1230,167.0,0.0,0.0,0.0009583725745927454,0.0,1.0,0.6,1,0,0.0
1231,168.0,0.0,0.0,0.4392126357346472,0.0,0.0,0.0,1,1,0.0
1232,169.0,0.0,0.0,0.4392126357346472,0.0,0.0,0.0,1,0,0.0
1233,170.0,0.0,0.0,0.4392126357346472,0.0,0.0,0.0,1,0,0.0
1234,171.0,0.0,0.0,0.4135317999415881,0.0,0.0,0.0,1,0,0.0
1235,172.0,0.0,0.0,0.38233078449207714,0.0,0.0,0.0,1,0,0.0
1236,173.0,0.0,0.0,0.28020746084771614,0.0,0.0,0.0,1,0,0.0
1237,174.0,0.0,0.0,0.28020746084771614,0.0,0.0,0.0,1,0,0.0
1238,175.0,0.0,0.0,0.24120619153582742,0.0,0.0,0.0,1,0,0.0
1239,176.0,0.0,0.0,0.2148053323093181,0.0,0.0,0.0,1,0,0.0
1240,177.0,0.0,0.0,0.20640505891906516,0.0,0.0,0.0,1,0,0.0
1241,178.0,0.0,0.0,0.14613909753927895,0.0,0.0,0.0,1,0,0.0
1242,179.0,0.0,0.0,0.14613909753927895,0.0,0.0,0.0,1,0,0.0
1243,180.0,0.0,0.0,0.10575298314505376,0.0,0.0,0.0,1,0,0.0
1244,181.0,0.0,0.0,0.1323590490500964,0.0,0.0,0.0,1,0,0.0
1245,182.0,0.0,0.0,0.1945222721770241,0.0,0.0,0.0,1,1,0.0
1246,183.0,0.0,0.0,0.26152765289390467,0.0,0.0,0.0,1,0,0.0
1247,184.0,0.0,0.0,0.33359719843805247,0.0,0.0,0.0,1,0,0.0
1248,185.0,0.0,0.0,0.2873716940105462,0.0,0.0,0.0,1,0,0.0
1249,186.0,0.0,0.0,0.27032993937983446,0.0,0.0,0.0,1,0,0.0
1250,187.0,0.0,0.0,0.2758501190362863,0.0,0.0,0.0,1,0,0.0
1251,188.0,0.0,0.0,0.3496537210039931,0.0,0.0,0.0,1,0,0.0
1252,189.0,0.0,0.0,0.46973202900049194,0.0,0.0,0.0,1,1,0.0
1253,190.0,0.0,0.0,0.4566036017305823,0.0,0.0,0.0,1,0,1.0
