,Systemic Crisis,Banking Crisis,Gold Standard,exch_usd,Domestic_Debt_In_Default,Sovereign External Debt Default,Weighted GDP,Inflation,Independence,Currency Crises,Inflation Crises
2420,1.0,1.0,1.0,-0.3097993073498004,0.0,0.0,0.0,-0.2634637163420212,1.0,0.0,0.0
131,0.0,0.0,0.0,-0.3098770891730191,0.0,0.0,0.0,0.32646754202487993,0.0,0.0,1.0
1033,0.0,0.0,0.0,-0.26955285747361923,0.0,1.0,0.7,-0.265819580223866,1.0,0.0,0.0
6406,0.0,0.0,0.0,-0.2619518753975947,0.0,0.0,0.0,-0.19348192521138155,1.0,0.0,0.0
489,0.0,0.0,0.0,-0.30121931227975207,0.0,0.0,0.0,0.1190451736691325,1.0,1.0,0.0
342,0.0,0.0,0.0,-0.2723445730780171,0.0,1.0,0.0,-0.10993267494583113,1.0,1.0,0.0
1035,0.0,0.0,0.0,-0.28122568746269805,0.0,1.0,0.7,-0.3686904960424118,1.0,0.0,0.0
2739,0.0,0.0,0.0,-0.2908687178583491,0.0,0.0,0.0,-0.24191399851769116,1.0,0.0,0.0
468,0.0,0.0,0.0,-0.30028248169817007,0.0,0.0,0.0,-0.11466460088095003,1.0,0.0,0.0
1883,0.0,0.0,0.0,-0.17646767115282033,0.0,1.0,0.0,0.2049504755216794,1.0,0.0,1.0
4393,0.0,0.0,0.0,-0.30725880605542555,0.0,0.0,0.0,-0.18282820026515573,1.0,0.0,0.0
2800,0.0,0.0,0.0,0.7693171529394365,1.0,1.0,0.32,-0.10782141051536488,1.0,0.0,0.0
6063,0.0,0.0,0.0,0.17621741983958825,0.0,0.0,0.0,0.21497462514657437,0.0,0.0,1.0
2530,0.0,0.0,0.0,-0.3015505064152302,0.0,0.0,0.0,-0.18860551395379524,1.0,0.0,0.0
4348,1.0,1.0,1.0,-0.307839384079349,0.0,0.0,0.0,-0.2393342228419316,0.0,0.0,0.0
6288,0.0,0.0,0.0,-0.30595584073705434,0.0,0.0,0.0,-0.17483983094794212,1.0,0.0,0.0
5338,0.0,1.0,0.0,-0.29926659368354314,0.0,0.0,0.0,-0.06919544073520395,1.0,0.0,0.0
279,0.0,0.0,0.0,-0.3098770894160771,0.0,0.0,0.0,0.15253043676711822,1.0,0.0,0.0
2750,0.0,0.0,0.0,-0.2921079431213279,0.0,0.0,0.0,-0.20751011010576143,1.0,1.0,0.0
2092,0.0,0.0,0.0,-0.2762282694763476,0.0,0.0,0.0,-0.1620441435961746,1.0,0.0,0.0
5054,0.0,1.0,0.0,-0.2891822870106056,0.0,1.0,1.7,0.48919442799257334,1.0,1.0,1.0
3441,0.0,0.0,0.0,-0.2545477566816981,0.0,0.0,0.0,-0.11754576988741215,1.0,0.0,0.0
1515,0.0,0.0,0.0,-0.2853297564556412,0.0,0.0,0.0,-0.16786172113532263,1.0,0.0,0.0
478,0.0,0.0,0.0,-0.3009337173028774,0.0,0.0,0.0,0.48005017623917623,1.0,0.0,1.0
4902,0.0,0.0,0.0,-0.27864940336334754,0.0,0.0,0.0,-0.08960404262084565,1.0,1.0,0.0
2726,0.0,0.0,0.0,-0.283146783085689,0.0,0.0,0.0,-0.07898001856316238,1.0,0.0,0.0
3740,0.0,0.0,0.0,3.2249783856038,0.0,0.0,0.0,-0.13951913577442737,1.0,0.0,0.0
6061,0.0,0.0,0.0,0.015582854751469045,0.0,0.0,0.0,-0.19423974402965413,1.0,0.0,0.0
6224,0.0,0.0,1.0,-0.30783740764352285,0.0,0.0,0.0,-0.2627867289852014,1.0,0.0,0.0
2098,0.0,0.0,0.0,-0.2532304622035876,0.0,0.0,0.0,-0.05718142192789925,1.0,0.0,0.0
4324,0.0,0.0,0.0,-0.3017200797194409,0.0,0.0,0.0,-0.17329196554248635,1.0,0.0,0.0
3986,0.0,0.0,0.0,-0.012175159706510208,0.0,0.0,0.0,-0.15407779630942903,1.0,0.0,0.0
4293,0.0,0.0,0.0,-0.2937334748432912,0.0,0.0,0.0,-0.2096326085502983,1.0,0.0,0.0
170,0.0,0.0,0.0,-0.30987708941608083,0.0,1.0,1.06,-0.27946406668708057,1.0,0.0,0.0
1733,0.0,0.0,0.0,-0.26254836890584154,0.0,0.0,0.0,-0.2393342228419316,1.0,0.0,0.0
2169,0.0,1.0,0.0,-0.22335861112757388,0.0,0.0,0.0,-0.2287055470578021,1.0,0.0,0.0
4977,1.0,1.0,0.0,0.07611094524648952,0.0,0.0,0.0,-0.046139982035648244,1.0,0.0,0.0
724,1.0,1.0,0.0,-0.2996808546326984,0.0,0.0,0.0,-0.26105864958517017,1.0,0.0,0.0
2604,0.0,0.0,0.0,-0.28294321019559837,0.0,0.0,0.0,0.3029934552600821,1.0,0.0,1.0
6559,0.0,0.0,0.0,-0.29047837178269,0.0,0.0,0.0,-0.1728379250235527,1.0,0.0,0.0
428,0.0,0.0,0.0,-0.3057265741812241,0.0,0.0,0.0,-0.22278208930206492,1.0,0.0,0.0
6475,0.0,0.0,1.0,-0.26431609757370256,0.0,0.0,0.0,-0.3452370743110416,1.0,0.0,0.0
1366,0.0,0.0,0.0,-0.30987705553503,0.0,0.0,0.0,-0.22579630111862914,1.0,0.0,0.0
6178,0.0,0.0,1.0,-0.3078285136823053,0.0,0.0,0.0,-0.2014659560417912,1.0,0.0,0.0
5665,0.0,0.0,0.0,-0.2512955315298137,0.0,0.0,0.0,-0.15496061257174765,1.0,0.0,0.0
4954,0.0,0.0,0.0,-0.2258785668058799,0.0,0.0,0.0,-0.15100745492534015,1.0,0.0,0.0
6451,0.0,0.0,1.0,-0.26190534606359617,0.0,0.0,0.0,-0.22964492452921959,1.0,0.0,0.0
3103,0.0,0.0,0.0,2.185570784646039,0.0,0.0,0.0,-0.03231238441357691,1.0,1.0,0.0
1954,0.0,0.0,0.0,-0.3078353168684341,0.0,0.0,0.0,-0.11648076428681822,1.0,0.0,0.0
4320,0.0,0.0,0.0,-0.3008994459786574,0.0,0.0,0.0,-0.22901512013889327,1.0,0.0,0.0
1743,0.0,0.0,0.0,-0.2415517029070304,0.0,0.0,0.0,-0.2559648108512277,1.0,0.0,0.0
6162,0.0,0.0,1.0,-0.3078443251689143,0.0,0.0,0.0,-0.06553880889602302,1.0,0.0,0.0
1009,0.0,0.0,0.0,-0.28840805525482677,0.0,0.0,0.0,-0.31393014599642555,1.0,0.0,0.0
3828,1.0,0.0,0.0,-0.09641213801573323,0.0,0.0,0.0,-0.08213301226384591,1.0,1.0,0.0
2332,0.0,0.0,0.0,-0.30277629245508964,0.0,0.0,0.0,-0.15855628688254766,1.0,0.0,0.0
1656,0.0,0.0,0.0,-0.2739138631239583,0.0,0.0,0.0,-0.17052167694178913,1.0,0.0,0.0
3355,0.0,0.0,0.0,-0.29533348638955964,0.0,0.0,0.0,-0.3529037479475898,0.0,0.0,0.0
5641,0.0,0.0,0.0,-0.27706924292036267,0.0,0.0,0.0,-0.058893123432269795,0.0,0.0,0.0
34,0.0,0.0,0.0,-0.2613951186012991,0.0,0.0,0.0,0.013775843459008383,0.0,0.0,0.0
4425,0.0,0.0,0.0,-0.301073056028619,0.0,0.0,0.0,-0.08762519589387735,1.0,0.0,0.0
3036,0.0,0.0,1.0,-0.25333422508445896,0.0,0.0,0.0,-0.08209059920831312,1.0,0.0,0.0
4042,0.0,0.0,1.0,-0.28960676358337,0.0,0.0,0.0,-0.1293026016820806,1.0,0.0,0.0
1359,0.0,0.0,0.0,-0.3098770544509549,0.0,0.0,0.0,-0.0043121024060380365,1.0,1.0,0.0
5363,0.0,0.0,0.0,-0.2861657888100909,0.0,0.0,0.0,-0.507498804355797,1.0,0.0,0.0
1017,0.0,0.0,0.0,-0.28840805525482677,0.0,0.0,0.0,-0.32640165189881737,1.0,0.0,0.0
2056,0.0,0.0,0.0,-0.3055803179300911,0.0,0.0,0.0,-0.19680166242591277,1.0,0.0,0.0
3870,0.0,0.0,0.0,-0.2792917450068373,0.0,0.0,0.0,-0.2393342228419316,1.0,0.0,0.0
1781,0.0,1.0,0.0,-0.2514388231272076,0.0,0.0,0.0,-0.18513829544557436,1.0,0.0,0.0
1289,0.0,0.0,0.0,-0.3000729795006011,0.0,0.0,0.0,-0.20775776857063435,1.0,0.0,0.0
3830,0.0,0.0,0.0,-0.032443804285369235,0.0,0.0,0.0,0.15493805323575632,1.0,1.0,0.0
3176,0.0,0.0,0.0,-0.28399368583718243,0.0,0.0,0.0,-0.24592644740641373,0.0,0.0,0.0
251,0.0,0.0,0.0,-0.3098770894160802,0.0,0.0,0.0,0.29096362362814343,1.0,0.0,1.0
3899,0.0,0.0,0.0,-0.28457871084171465,0.0,0.0,0.0,-0.16324115950972706,1.0,0.0,0.0
6208,0.0,0.0,1.0,-0.30784728982265347,0.0,0.0,0.0,-0.2393342228419316,1.0,0.0,0.0
1387,0.0,0.0,0.0,-0.3098770155270278,0.0,0.0,0.0,-0.1725486757888642,1.0,0.0,0.0
2356,0.0,0.0,0.0,-0.3097942680119792,0.0,0.0,0.0,-0.04118631516677745,1.0,0.0,0.0
3646,0.0,1.0,0.0,-0.30028248169817007,0.0,0.0,0.0,0.4924456829725086,1.0,0.0,1.0
3451,0.0,0.0,0.0,-0.2580005900699339,0.0,0.0,0.0,-0.37546372846505194,1.0,0.0,0.0
3410,0.0,0.0,0.0,4.631212475889876,0.0,0.0,0.0,-0.10687822054573178,1.0,0.0,0.0
3198,0.0,0.0,1.0,-0.279852064563543,0.0,0.0,0.0,-0.338800017634681,0.0,0.0,0.0
3578,0.0,0.0,0.0,4.631212475889876,0.0,0.0,0.0,-0.22101791638456447,1.0,0.0,0.0
5523,0.0,0.0,0.0,-0.29681976613080363,0.0,0.0,0.0,-0.21818006230070303,1.0,0.0,0.0
3587,0.0,0.0,0.0,4.631212475889876,0.0,0.0,0.0,-0.21675710360641623,1.0,0.0,0.0
2402,0.0,0.0,0.0,-0.3097992320233755,0.0,0.0,0.0,-0.24895576382378548,1.0,0.0,0.0
5545,0.0,0.0,0.0,-0.3074994371172559,0.0,0.0,0.0,-0.6123421095615771,1.0,0.0,0.0
5654,0.0,0.0,0.0,-0.26256121573871133,0.0,0.0,0.0,-0.25997248912785,1.0,1.0,0.0
459,0.0,0.0,0.0,-0.30212649632394223,0.0,0.0,0.0,-0.09883032915794365,1.0,0.0,0.0
5051,0.0,0.0,0.0,-0.3005071235952816,0.0,1.0,1.7,10.079768480196384,1.0,1.0,1.0
6258,0.0,0.0,0.0,-0.307047821530987,0.0,0.0,0.0,0.08107627204692956,1.0,0.0,0.0
3908,0.0,0.0,0.0,-0.2723248087197559,0.0,0.0,0.0,-0.2171687902358053,1.0,0.0,0.0
6008,0.0,0.0,0.0,-0.09395147541221084,0.0,0.0,0.0,-0.11369913067540736,1.0,0.0,0.0
1903,0.0,0.0,0.0,-0.13199786506506672,0.0,0.0,0.0,-0.12025252473881587,1.0,0.0,0.0
4377,0.0,0.0,0.0,-0.30776131486421715,0.0,0.0,0.0,-0.4365385025912166,1.0,0.0,0.0
5718,0.0,0.0,0.0,-0.2729147748138534,0.0,0.0,0.0,-0.138514624535162,1.0,1.0,0.0
4290,0.0,0.0,0.0,-0.2929357112231525,0.0,0.0,0.0,-0.2278479656214518,1.0,0.0,0.0
2937,0.0,0.0,0.0,-0.24883605478778703,0.0,0.0,0.0,-0.048781672327626056,1.0,0.0,0.0
2028,0.0,0.0,0.0,-0.30792140616613306,0.0,0.0,0.0,-0.12275786612635042,1.0,0.0,0.0
861,0.0,0.0,0.0,-0.29866390533505094,0.0,0.0,0.0,-0.18903891626732286,1.0,0.0,0.0
3926,0.0,0.0,0.0,-0.26300670437391926,0.0,0.0,0.0,-0.2524277584501041,0.0,0.0,0.0
6205,0.0,0.0,1.0,-0.30786211309134937,0.0,0.0,0.0,-0.1089876623825003,1.0,0.0,0.0
1136,0.0,0.0,0.0,-0.2887568961781374,0.0,0.0,0.0,-0.15298397142290696,1.0,0.0,0.0
6380,0.0,0.0,0.0,-0.2610279587655032,0.0,0.0,0.0,-0.2027642108365556,1.0,0.0,0.0
2030,0.0,0.0,0.0,-0.30794808804978574,0.0,0.0,0.0,-0.2604432533050792,1.0,0.0,0.0
4871,0.0,0.0,0.0,-0.30987708941608116,0.0,0.0,0.0,0.08715592557384857,1.0,0.0,0.0
5088,0.0,0.0,0.0,-0.30186817616146805,0.0,0.0,0.0,-0.9107136854742917,1.0,0.0,0.0
4961,1.0,1.0,0.0,-0.21924762461912148,0.0,0.0,0.0,-0.054023776500769546,1.0,0.0,0.0
3091,0.0,0.0,0.0,0.14852656569770056,0.0,0.0,0.0,-0.060153323506374284,1.0,0.0,0.0
2617,0.0,0.0,0.0,-0.282709990768116,0.0,0.0,0.0,-0.032194339941284886,1.0,0.0,0.0
6330,0.0,0.0,0.0,-0.3033412566577399,0.0,0.0,0.0,-0.1621417704971984,1.0,0.0,0.0
1614,0.0,0.0,0.0,-0.22518681426673706,0.0,0.0,0.0,0.14117092392947928,1.0,0.0,0.0
348,0.0,0.0,0.0,-0.3050328452062552,0.0,0.0,0.0,0.2490962007739132,0.0,0.0,1.0
4083,0.0,0.0,0.0,-0.30987708941608116,0.0,0.0,0.0,-0.15796114624965393,1.0,0.0,0.0
5350,0.0,0.0,0.0,-0.29504393854103267,0.0,0.0,0.0,-0.28312656654957663,1.0,0.0,0.0
5532,0.0,0.0,1.0,-0.3078492662584796,0.0,0.0,0.0,-0.2721549315426649,0.0,0.0,0.0
4452,0.0,0.0,0.0,-0.2928886352726462,0.0,0.0,0.0,-0.21456837635463966,1.0,1.0,0.0
5370,0.0,0.0,0.0,-0.2906275926875622,0.0,0.0,0.0,-0.6933211370635893,1.0,0.0,0.0
1795,0.0,0.0,0.0,-0.2473812003761784,0.0,0.0,0.0,-0.20199970926233898,1.0,0.0,0.0
2547,0.0,1.0,0.0,-0.30297636372917486,0.0,0.0,0.0,-0.23720848768510572,1.0,0.0,0.0
6398,0.0,0.0,0.0,-0.26248054682321825,0.0,0.0,0.0,-0.19760091670690466,1.0,0.0,0.0
2182,0.0,0.0,0.0,-0.22343272747105347,0.0,0.0,0.0,-0.20363012748941903,1.0,0.0,0.0
183,0.0,0.0,0.0,-0.3098770894160803,0.0,1.0,1.06,0.3445910498749072,1.0,0.0,1.0
3458,0.0,0.0,0.0,-0.2577209244005376,0.0,0.0,0.0,-0.7213792631658652,1.0,0.0,0.0
5267,0.0,0.0,0.0,1.0242170932165262,0.0,0.0,0.0,-0.05641780832787443,1.0,0.0,0.0
5499,0.0,0.0,0.0,-0.2926376279227287,0.0,0.0,0.0,-0.1681324141909672,1.0,0.0,0.0
539,0.0,0.0,0.0,-0.30987698996924606,0.0,0.0,0.0,-0.5681230239863169,1.0,0.0,0.0
408,0.0,0.0,1.0,-0.30579574943513843,0.0,0.0,0.0,-0.17727099319055584,0.0,0.0,0.0
114,0.0,0.0,0.0,-0.30987708912850975,0.0,0.0,0.0,-0.15678140121762507,0.0,0.0,0.0
5936,0.0,0.0,0.0,-0.2935764349401368,0.0,0.0,0.0,-0.4603364224127685,1.0,0.0,0.0
187,0.0,0.0,0.0,-0.3098770894160803,0.0,1.0,1.06,0.9160306590081503,1.0,0.0,1.0
1493,0.0,0.0,1.0,-0.29950080132893864,0.0,1.0,0.23,-0.6533665621596434,1.0,1.0,0.0
3421,1.0,1.0,0.0,4.631212475889876,0.0,1.0,1.65,-0.16146627384480447,1.0,1.0,0.0
1285,0.0,0.0,0.0,-0.2978554185036918,0.0,0.0,0.0,-0.19011210294843883,1.0,1.0,0.0
3905,1.0,1.0,0.0,-0.2723248087197559,0.0,0.0,0.0,-0.20732436625710673,1.0,0.0,0.0
2695,0.0,0.0,0.0,-0.285245757933031,0.0,1.0,8.68,-0.1963309053133818,1.0,0.0,0.0
1163,0.0,0.0,1.0,-0.3001421547545154,0.0,0.0,0.0,-0.25563612284673143,1.0,0.0,0.0
1165,0.0,0.0,1.0,-0.3000868145513839,0.0,0.0,0.0,-0.2379723151763136,1.0,0.0,0.0
4966,1.0,1.0,0.0,-0.10432776349935337,0.0,1.0,0.34,-0.1765528019966465,1.0,0.0,0.0
4335,0.0,0.0,0.0,-0.30205271955811447,0.0,0.0,0.0,-0.19318719555394423,1.0,0.0,0.0
108,0.0,0.0,0.0,-0.3098770891690267,0.0,0.0,0.0,-0.0788148474613357,0.0,0.0,0.0
2358,0.0,0.0,0.0,-0.3097934861236894,0.0,0.0,0.0,0.20891886282973268,1.0,0.0,1.0
2194,0.0,0.0,0.0,-0.30979022334411316,0.0,0.0,0.0,-0.3423737211982613,0.0,0.0,0.0
945,0.0,0.0,0.0,-0.23457488444081837,0.0,0.0,0.0,-0.10196632765908555,1.0,0.0,0.0
761,0.0,0.0,0.0,-0.299638756549602,0.0,0.0,0.0,-0.1225141922414976,1.0,0.0,0.0
5963,0.0,0.0,1.0,-0.2832070643783857,0.0,0.0,0.0,-0.42509511378019327,1.0,0.0,0.0
6306,0.0,0.0,0.0,-0.3057325034887025,0.0,0.0,0.0,-0.14326552994045133,1.0,0.0,0.0
6609,0.0,0.0,0.0,-0.3098439841159936,0.0,0.0,0.0,-0.09365277291668485,1.0,0.0,0.0
1545,1.0,1.0,0.0,0.8156042917693096,0.0,0.0,0.0,0.09409662369864241,1.0,1.0,0.0
701,0.0,0.0,0.0,-0.3014688022958001,0.0,0.0,0.0,-0.22232834158732445,1.0,0.0,0.0
6533,0.0,0.0,0.0,-0.2869110332671324,0.0,0.0,0.0,0.039322826550915076,1.0,0.0,0.0
2498,0.0,0.0,0.0,-0.3024950997826146,0.0,0.0,0.0,-0.1585698594434799,1.0,1.0,0.0
5122,0.0,1.0,0.0,-0.3003929644608503,0.0,0.0,0.0,-0.0991032942123955,1.0,0.0,0.0
5728,0.0,0.0,0.0,-0.2738644522283052,0.0,0.0,0.0,-0.33483399319924284,1.0,0.0,0.0
6262,0.0,0.0,0.0,-0.3077731734791739,0.0,0.0,0.0,-0.2503706963211168,1.0,0.0,0.0
1964,0.0,0.0,0.0,-0.3079223943840461,0.0,0.0,0.0,0.028518774676397143,1.0,0.0,0.0
667,0.0,0.0,0.0,-0.2912981358969769,0.0,0.0,0.0,-0.16791892053493704,1.0,0.0,0.0
1624,0.0,0.0,0.0,0.2207959298977786,0.0,1.0,0.0,0.07118821569789736,1.0,0.0,0.0
3613,0.0,1.0,0.0,4.631212475889876,0.0,0.0,0.0,-0.1533967355310285,1.0,0.0,0.0
5782,0.0,0.0,1.0,-0.2729533153124628,0.0,0.0,0.0,-0.27575476745657723,1.0,0.0,0.0
6236,0.0,0.0,1.0,-0.30784136051517513,0.0,0.0,0.0,-0.2393342228419316,1.0,0.0,0.0
3996,0.0,0.0,0.0,-0.2991065023816272,0.0,1.0,0.95,-0.20992110349835438,1.0,0.0,0.0
5344,0.0,0.0,0.0,-0.2948749532778992,0.0,0.0,0.0,0.22497732630782247,1.0,0.0,1.0
2752,0.0,0.0,0.0,-0.300040160160047,0.0,0.0,0.0,-0.22641470625772764,1.0,1.0,0.0
2445,1.0,1.0,1.0,-0.30979927721923045,0.0,0.0,0.0,-0.25317180334991507,1.0,0.0,0.0
4103,0.0,0.0,0.0,-0.30987708941608116,0.0,1.0,0.95,1.5449211873350173,1.0,1.0,1.0
92,0.0,0.0,0.0,-0.30987708919190393,0.0,0.0,0.0,-0.42867555684263464,0.0,0.0,0.0
6396,0.0,0.0,0.0,-0.2622061818878037,0.0,0.0,0.0,-0.4156989873818409,1.0,0.0,0.0
3517,0.0,0.0,1.0,-0.25321168606323935,0.0,0.0,0.0,-0.2393342228419316,1.0,0.0,0.0
1663,0.0,0.0,1.0,-0.2730985833456828,0.0,0.0,0.0,-0.009996125601230714,1.0,0.0,0.0
2965,0.0,0.0,0.0,-0.29011273115485736,0.0,0.0,0.0,-0.18711240030646673,1.0,0.0,0.0
5253,0.0,0.0,0.0,0.12580874724159444,0.0,0.0,0.0,0.11507245053050671,1.0,0.0,0.0
2944,0.0,0.0,0.0,-0.2333056173532826,0.0,0.0,0.0,-0.08291726406927682,1.0,0.0,0.0
4663,0.0,0.0,0.0,-0.26996494434336576,0.0,0.0,0.0,-0.18895978078772346,1.0,0.0,0.0
265,0.0,0.0,0.0,-0.3098770894160773,0.0,0.0,0.0,-0.4649393139893604,1.0,0.0,0.0
1627,1.0,1.0,0.0,0.4757561514675659,0.0,1.0,0.0,0.19047704294502033,1.0,0.0,1.0
2562,0.0,0.0,0.0,-0.28164271542200986,0.0,0.0,0.0,0.0536507390814944,1.0,0.0,0.0
2257,0.0,0.0,0.0,-0.3091324850949105,0.0,0.0,0.0,-0.3003091713441311,1.0,0.0,0.0
6286,0.0,0.0,0.0,-0.30661597030297927,0.0,0.0,0.0,-0.0822267768441163,1.0,0.0,0.0
986,0.0,0.0,0.0,-0.29221269422011237,0.0,0.0,0.0,-0.1347879665634945,1.0,0.0,0.0
473,0.0,0.0,0.0,-0.3009337173028774,0.0,0.0,0.0,-0.18981084084004948,1.0,0.0,0.0
245,0.0,0.0,1.0,-0.30987708941607883,0.0,0.0,0.0,-0.16404463230474237,1.0,0.0,0.0
6650,0.0,0.0,0.0,-0.3094455534295877,0.0,0.0,0.0,1.5038305203715192,1.0,1.0,1.0
2654,0.0,1.0,1.0,-0.2685260990619487,0.0,0.0,0.0,-0.2125313586781957,1.0,0.0,0.0
4223,0.0,0.0,1.0,-0.29869315198704277,0.0,0.0,0.0,-0.21429233607510506,1.0,0.0,0.0
410,0.0,0.0,1.0,-0.30578883190974704,0.0,0.0,0.0,-0.240470975543076,0.0,0.0,0.0
1139,0.0,0.0,0.0,-0.2926781448571642,0.0,0.0,0.0,-0.13845467481702903,1.0,0.0,0.0
849,0.0,0.0,0.0,-0.3002251650592125,0.0,0.0,0.0,-0.17525259505606364,1.0,0.0,0.0
1751,0.0,0.0,0.0,-0.24182840392268753,0.0,0.0,0.0,-0.11792304922148471,1.0,0.0,0.0
2367,0.0,0.0,0.0,-0.30979800721570777,0.0,0.0,0.0,-0.18607569603922472,1.0,0.0,0.0
1596,0.0,0.0,0.0,-0.24416059819751193,0.0,0.0,0.0,-0.16789131901355023,1.0,0.0,0.0
5180,0.0,0.0,0.0,-0.30013878690786766,0.0,0.0,0.0,-0.2596120404935368,1.0,0.0,0.0
4112,1.0,1.0,0.0,-0.2343525354103796,0.0,0.0,0.0,0.4842825351059271,1.0,1.0,1.0
3984,0.0,0.0,0.0,-0.020032775515233765,0.0,0.0,0.0,-0.1046492943618755,1.0,0.0,0.0
4990,0.0,0.0,0.0,0.12422727543343894,0.0,0.0,0.0,-0.14196316973606204,1.0,0.0,0.0
6282,0.0,0.0,0.0,-0.3074282854275155,0.0,0.0,0.0,-0.1810812237118764,1.0,0.0,0.0
3775,0.0,0.0,0.0,0.7485042954724547,0.0,0.0,0.0,-0.24449377419345075,1.0,0.0,0.0
1016,0.0,0.0,0.0,-0.28704925562436767,0.0,0.0,0.0,-0.32287718325633485,1.0,0.0,0.0
5973,0.0,0.0,0.0,-0.28275248413837756,0.0,0.0,0.0,1.3703719601308395,1.0,0.0,1.0
2840,0.0,0.0,0.0,0.08343363998227295,0.0,0.0,0.0,-0.03453168188735759,1.0,0.0,0.0
294,0.0,0.0,0.0,-0.3098770894159991,0.0,1.0,1.06,0.13226523370249885,1.0,0.0,0.0
1666,0.0,0.0,1.0,-0.27290093976307056,0.0,0.0,0.0,-0.21872403128845197,1.0,0.0,0.0
1762,0.0,0.0,0.0,-0.24220293851173774,0.0,0.0,0.0,-0.09902444102756783,1.0,0.0,0.0
1958,0.0,0.0,0.0,-0.3078353168684341,0.0,0.0,0.0,-0.11664326394052667,1.0,0.0,0.0
1173,0.0,0.0,1.0,-0.30012930792164555,0.0,0.0,0.0,-0.24154429110648787,1.0,0.0,0.0
1661,0.0,0.0,0.0,-0.2736292563649967,0.0,0.0,0.0,-0.1689579708305753,1.0,0.0,0.0
872,1.0,1.0,0.0,-0.3023871855729616,0.0,0.0,0.0,-0.18513829544557436,1.0,0.0,0.0
6636,0.0,0.0,0.0,-0.30983476404286475,0.0,0.0,0.0,0.011010872320536519,1.0,0.0,0.0
5793,0.0,0.0,1.0,-0.2731835700862061,0.0,0.0,0.0,-0.32005075516744896,1.0,0.0,0.0
1582,0.0,0.0,0.0,-0.2543392427020422,0.0,1.0,0.0,0.17185160266819868,1.0,0.0,0.0
5956,0.0,0.0,0.0,-0.2726756260788926,0.0,0.0,0.0,-0.2948710603062005,1.0,0.0,0.0
2836,0.0,0.0,0.0,-0.013411715497723768,0.0,0.0,0.0,0.14838838701899068,1.0,0.0,0.0
1457,0.0,0.0,0.0,3.4576345288757966,0.0,0.0,0.0,0.07903073375220651,1.0,0.0,0.0
4099,1.0,1.0,0.0,-0.30987708941608116,1.0,1.0,0.95,0.9817458382139982,1.0,1.0,1.0
1856,0.0,0.0,0.0,-0.1807802541254194,1.0,1.0,0.0,-0.06884200798233257,1.0,0.0,0.0
2889,0.0,0.0,0.0,-0.2999949102953514,0.0,0.0,0.0,-0.16780598788191287,1.0,0.0,0.0
237,0.0,0.0,1.0,-0.30987708941607883,0.0,0.0,0.0,-0.3168351332680887,1.0,0.0,0.0
4547,0.0,0.0,0.0,-0.26985031106545065,0.0,0.0,0.0,-0.31645046614960515,0.0,0.0,0.0
2782,0.0,0.0,0.0,-0.24673194120729716,0.0,0.0,0.0,-0.0375761704745674,1.0,1.0,0.0
6481,0.0,0.0,1.0,-0.2619286220186434,0.0,0.0,0.0,-0.2671158412414667,1.0,0.0,0.0
1090,0.0,0.0,0.0,1.6161961288658326,0.0,0.0,0.0,0.42541630965168026,1.0,0.0,1.0
3989,0.0,0.0,0.0,-0.3000927438588623,0.0,0.0,0.0,-0.5201787179913749,1.0,0.0,0.0
3447,0.0,0.0,0.0,-0.2591202409654323,0.0,0.0,0.0,0.5869698657848207,1.0,0.0,1.0
5217,0.0,0.0,0.0,-0.06450692976180482,0.0,0.0,0.0,0.03524941256003474,1.0,0.0,0.0
6463,0.0,0.0,1.0,-0.26181201582361074,0.0,0.0,0.0,-0.1762008795705172,1.0,0.0,0.0
5382,0.0,0.0,1.0,-0.2899585691604198,0.0,0.0,0.0,0.025925934920053406,1.0,0.0,0.0
6659,0.0,0.0,0.0,-0.30430354038641605,1.0,0.0,0.0,0.4991420429983024,1.0,0.0,1.0
6545,0.0,0.0,0.0,-0.29493523457059595,0.0,0.0,0.0,-0.1765528019966465,1.0,0.0,0.0
5799,0.0,0.0,1.0,-0.2728238587658518,0.0,0.0,0.0,-0.2094185720281941,1.0,0.0,0.0
2067,0.0,0.0,0.0,-0.3060101927222727,0.0,0.0,0.0,-0.019735359126750108,1.0,0.0,0.0
2309,0.0,0.0,0.0,-0.30089529979195984,0.0,0.0,0.0,-0.1192198673785656,1.0,0.0,0.0
480,0.0,0.0,0.0,-0.30089320036844186,0.0,0.0,0.0,-0.2833915597448124,1.0,0.0,0.0
977,0.0,0.0,0.0,-0.29248445414620416,0.0,0.0,0.0,-0.35542412825111275,1.0,0.0,0.0
3274,0.0,0.0,0.0,-0.050963996194049045,0.0,0.0,0.0,-0.03582087933260993,1.0,0.0,0.0
3747,0.0,0.0,0.0,2.705768694081451,0.0,0.0,0.0,-0.022483067045840143,1.0,0.0,0.0
5247,0.0,0.0,0.0,-0.04303789560055044,0.0,0.0,0.0,-0.11756363213304238,1.0,0.0,0.0
3621,0.0,0.0,0.0,-0.3004538233432177,0.0,0.0,0.0,-0.1854685067320716,1.0,0.0,0.0
1414,0.0,0.0,0.0,-0.30987666448237855,0.0,0.0,0.0,0.18584130497577805,1.0,1.0,1.0
565,0.0,0.0,0.0,-0.3098769653792434,0.0,0.0,0.0,-0.11644628572089802,1.0,1.0,0.0
